id,highway,cycleway,name,surface,geometry
way/25527290,primary,no,Potsdamer Chaussee,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.1525604, 52.4981206], [13.1523607, 52.4979816], [13.1519476, 52.4976925], [13.151339, 52.4972862], [13.1506559, 52.4968559], [13.1499862, 52.4964198], [13.1493656, 52.4959962], [13.1483931, 52.4952665], [13.1477843, 52.4947912], [13.1445306, 52.4922653], [13.143873, 52.4917524], [13.140968, 52.4894867]]}"
way/25569513,residential,opposite,Zeisigweg,unhewn_cobblestone,"{""type"": ""LineString"", ""coordinates"": [[13.3228709, 52.4229655], [13.3229011, 52.4229044], [13.3234781, 52.4217367], [13.3234945, 52.4217036], [13.3236053, 52.4214276], [13.3236741, 52.4212283], [13.3237119, 52.4210335], [13.3237077, 52.4207277], [13.3237613, 52.4205475], [13.3239507, 52.4203138], [13.3241371, 52.4201471]]}"
way/25795962,tertiary,lane,Zimmermannstraßenbrücke,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.5644455, 52.4854423], [13.5646061, 52.4853979]]}"
way/25961655,secondary,separate,Nennhauser Damm,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.1224803, 52.5288404], [13.122549, 52.5288746], [13.1226327, 52.5289032], [13.1227013, 52.5289174], [13.1227953, 52.5289275]]}"
way/26157303,secondary,separate,Leonorenstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3453286, 52.4366767], [13.3452962, 52.4367188], [13.3452775, 52.4367453], [13.3451565, 52.4369315], [13.3450292, 52.4371205], [13.3450103, 52.4371491], [13.3449515, 52.4372373], [13.3446493, 52.4376884], [13.344577, 52.4377914], [13.3441922, 52.438327], [13.3441362, 52.4384039], [13.3440385, 52.4385348], [13.3440073, 52.4385782]]}"
way/26180781,primary,track,Großbeerenstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3816636, 52.4392731], [13.381614, 52.4391793], [13.3815906, 52.4391351], [13.3815684, 52.4391031], [13.3814374, 52.4389505]]}"
way/26263363,residential,opposite,Hosemannstraße,sett,"{""type"": ""LineString"", ""coordinates"": [[13.4399766, 52.5482318], [13.4401095, 52.5481794], [13.4402689, 52.5481166], [13.4403436, 52.5480872], [13.4412105, 52.5477456], [13.4414757, 52.5476424], [13.4415987, 52.5475945], [13.4423227, 52.5473126], [13.4425764, 52.5472139], [13.4426478, 52.5471861]]}"
way/26285705,primary,separate,Am Treptower Park,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4586478, 52.4913098], [13.4591294, 52.4909646]]}"
way/26308395,secondary,track,Buschkrugallee,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4480457, 52.4583402], [13.4481185, 52.4582394], [13.4482114, 52.4581109], [13.4482588, 52.4580469], [13.448306, 52.4579901]]}"
way/26308396,secondary,track,Buschkrugbrücke,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4472147, 52.4595043], [13.4474505, 52.4591831]]}"
way/26505940,tertiary,track,Gothaer Straße,concrete,"{""type"": ""LineString"", ""coordinates"": [[13.5889323, 52.5412404], [13.5888801, 52.5411928], [13.5888705, 52.5411245], [13.5888653, 52.5409589], [13.5888617, 52.5408346], [13.5888617, 52.5408182], [13.5888615, 52.5406885], [13.5888599, 52.5405361], [13.5888609, 52.5405034], [13.5888584, 52.5401536], [13.5888557, 52.5399095], [13.588858, 52.5396762], [13.5888557, 52.5395122]]}"
way/26689645,cycleway,link,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3396543, 52.5884829], [13.3395557, 52.588461]]}"
way/27267426,residential,opposite,Meyerbeerstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4623803, 52.5487002], [13.4619733, 52.5486112], [13.4617747, 52.5485679], [13.461407, 52.5484876], [13.4600577, 52.5481927], [13.4597995, 52.5481363], [13.4595775, 52.5480883], [13.4594567, 52.5480629]]}"
way/27403860,residential,opposite,Lefèvrestraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.326535, 52.466296], [13.3275949, 52.4662903], [13.3279773, 52.4662883]]}"
way/27717033,unclassified,track,Nennhauser Damm,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.1420973, 52.5352747], [13.1421001, 52.5353017], [13.142116, 52.5355039], [13.1421178, 52.5355423], [13.1421137, 52.5358316], [13.1421046, 52.53647], [13.1421103, 52.5369266], [13.142126, 52.5370855], [13.1421475, 52.5372419], [13.1421523, 52.5373414]]}"
way/27864961,unclassified,separate,Nennhauser Damm,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.1384283, 52.5285601], [13.1385636, 52.5285801], [13.1387222, 52.5286104], [13.1388732, 52.5286468], [13.1390086, 52.5286873], [13.1391221, 52.5287282], [13.1392284, 52.5287713], [13.1392409, 52.5287764], [13.1393722, 52.5288347], [13.1394975, 52.528901], [13.1395728, 52.5289447], [13.1396395, 52.528989], [13.1397487, 52.5290711], [13.1398432, 52.5291579]]}"
way/28092073,unclassified,no,Ausbau,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.1119846, 52.5191222], [13.1132391, 52.5195067], [13.1140409, 52.5197752], [13.1142244, 52.5198542], [13.1147228, 52.5200118], [13.1150807, 52.5200994], [13.115411, 52.5201973], [13.1155662, 52.5202691], [13.1157649, 52.5203508], [13.1159636, 52.520423], [13.1170794, 52.520896], [13.1174489, 52.5210606], [13.1181004, 52.5213264], [13.1182816, 52.5214215], [13.1184256, 52.5215317], [13.1185414, 52.5216512]]}"
way/28221697,footway,lane,Friedrichstraße,N/A,"{""type"": ""LineString"", ""coordinates"": [[13.2909342, 52.439018], [13.288986, 52.4393761], [13.2888446, 52.4393775], [13.2886904, 52.4393497]]}"
way/28275973,tertiary,track,Säntisstraße,concrete,"{""type"": ""LineString"", ""coordinates"": [[13.390599, 52.4200046], [13.3907025, 52.4200667], [13.3908226, 52.420141], [13.391, 52.4202463], [13.3911555, 52.4203383], [13.3917018, 52.4206621], [13.3917569, 52.4206957], [13.3924823, 52.4211383], [13.3941904, 52.4221649], [13.3948865, 52.4225752]]}"
way/28340568,residential,opposite,Herderstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3162784, 52.5089153], [13.3162784, 52.5089846], [13.3165406, 52.5107737], [13.3165305, 52.5108389]]}"
way/28362928,tertiary,track,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3599192, 52.475442], [13.3598003, 52.4753381]]}"
way/28426119,secondary,no,Eichborndamm,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3119519, 52.567978], [13.3119966, 52.5680793], [13.3120084, 52.5681109], [13.3120505, 52.568258], [13.3122945, 52.5689189], [13.3123191, 52.5689847], [13.3123489, 52.5690662], [13.3124007, 52.569208], [13.3125513, 52.56962], [13.312907, 52.570584], [13.3129312, 52.5706515], [13.3130019, 52.5708413], [13.3131231, 52.5711753], [13.3132124, 52.5714168], [13.3132286, 52.5714621], [13.3132431, 52.5715039], [13.3135323, 52.5722897], [13.3135463, 52.5723276], [13.3137105, 52.5727738], [13.3137642, 52.57292], [13.3137778, 52.5729571], [13.3140884, 52.5738028], [13.3143474, 52.5745081], [13.3144043, 52.5746629], [13.3145766, 52.5751361], [13.3146602, 52.575358], [13.3147138, 52.5755001], [13.3148349, 52.5758361], [13.3150013, 52.5762917]]}"
way/28426612,secondary,track,Wilhelmsruher Damm,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3561289, 52.5966843], [13.3559727, 52.5966761], [13.355918, 52.5966731], [13.3555034, 52.5966513]]}"
way/28448404,secondary,track,Brunsbütteler Damm,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.1305508, 52.5362849], [13.1310706, 52.5363638], [13.131436, 52.5364218], [13.1327975, 52.5366322], [13.1329197, 52.5366511], [13.1335411, 52.5367476], [13.1336997, 52.536764], [13.1338212, 52.5367699], [13.1340152, 52.5367662], [13.134171, 52.5367516], [13.1343666, 52.5367214], [13.1345503, 52.5366785], [13.1347319, 52.5366157], [13.1348902, 52.5365406], [13.1350605, 52.5364396], [13.1352067, 52.5363336], [13.1359397, 52.5359018], [13.136104, 52.5358188], [13.13675, 52.5355332], [13.1371995, 52.5353487], [13.1373952, 52.5352684], [13.1375856, 52.5351903], [13.1377384, 52.5351276]]}"
way/28497260,primary,share_busway,Potsdamer Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3619679, 52.4976911], [13.3620004, 52.4977644], [13.3620389, 52.497851], [13.3620704, 52.497922]]}"
way/28497262,primary,share_busway,Potsdamer Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3619679, 52.4976911], [13.3619224, 52.4975871], [13.3619055, 52.4975482], [13.3618904, 52.4975114], [13.3618292, 52.4973695], [13.3617784, 52.4972517], [13.3616475, 52.4969525]]}"
way/28497530,residential,track,Torgauer Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3602417, 52.4797711], [13.3603671, 52.4797233], [13.3605568, 52.4796527], [13.3608734, 52.4795396], [13.3613112, 52.4793772]]}"
way/28497531,residential,track,Torgauer Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3602417, 52.4797711], [13.3601057, 52.4798123], [13.3600425, 52.4798283], [13.3598552, 52.4798734]]}"
way/28502753,tertiary,track,Seegefelder Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.1952904, 52.5354968], [13.1950962, 52.5355335], [13.195031, 52.5355459], [13.1948565, 52.5355789]]}"
way/28506725,tertiary,opposite,Suarezstraße,sett,"{""type"": ""LineString"", ""coordinates"": [[13.2947219, 52.5064086], [13.2946579, 52.5063365], [13.2939726, 52.5055637]]}"
way/28552008,secondary,track,Spanische Allee,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.1932529, 52.4338117], [13.192873, 52.4337687]]}"
way/28658319,secondary,track,Spandauer Damm,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2866591, 52.5188197], [13.2868345, 52.5188285], [13.2868963, 52.5188321]]}"
way/28819510,secondary,track,Teltower Damm,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2598818, 52.4290961], [13.2598858, 52.4290727], [13.2599325, 52.4286346], [13.259974, 52.4284708], [13.2600443, 52.4281931], [13.2601399, 52.4278161], [13.2602933, 52.4272493]]}"
way/28819512,tertiary,track,Mühlenstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2664967, 52.4306486], [13.2666137, 52.4306536], [13.2666665, 52.4306558], [13.2679362, 52.4306877], [13.2684601, 52.4307003], [13.2689331, 52.4307133], [13.2693792, 52.4307242], [13.2708111, 52.430762], [13.2712959, 52.4307729], [13.2716198, 52.4307811], [13.2719302, 52.4307857], [13.2726606, 52.430806], [13.273277, 52.4308252], [13.2733701, 52.4308275], [13.2735824, 52.4308429], [13.2740111, 52.4309501]]}"
way/28969879,tertiary,track,Wiener Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4318077, 52.4974275], [13.4317296, 52.4974582], [13.4316419, 52.4974927], [13.4314817, 52.4975557]]}"
way/28992603,residential,opposite,Topsstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4119023, 52.5427193], [13.4117659, 52.5426931], [13.4104864, 52.5424478], [13.4104525, 52.5424413], [13.4101879, 52.5423905], [13.4094905, 52.5422585], [13.4080466, 52.5419798], [13.4079085, 52.5419533]]}"
way/28998255,secondary,no,Alt-Heiligensee,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2166421, 52.6110203], [13.2167674, 52.6110256], [13.2170887, 52.6111114], [13.2171741, 52.6111332], [13.2173219, 52.6111744]]}"
way/29185666,residential,opposite,Platz der Vereinten Nationen,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4286709, 52.5215426], [13.4287221, 52.5220347], [13.428734, 52.5221328]]}"
way/29201098,secondary,track,Seidelstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2997945, 52.5702576], [13.2994901, 52.5705824], [13.2991928, 52.570917], [13.298767, 52.5713981], [13.29795, 52.572308], [13.2978941, 52.5723745], [13.2978819, 52.5723878], [13.2977746, 52.5725059], [13.2976695, 52.5726215], [13.2973165, 52.5730233], [13.2965963, 52.5738275], [13.2964455, 52.5739978], [13.2959953, 52.5745031], [13.2958177, 52.5747214], [13.2954997, 52.575129]]}"
way/29422020,secondary,track,Koenigsallee,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2745967, 52.4885108], [13.2744657, 52.4883434]]}"
way/29422021,secondary,track,Koenigsallee,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2744657, 52.4883434], [13.2742541, 52.4880662], [13.2741049, 52.487873], [13.2739274, 52.4876489], [13.2738835, 52.4876031], [13.2738679, 52.4875894], [13.2738251, 52.4875516]]}"
way/29546698,secondary,separate,Paul-Schneider-Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3472044, 52.4355144], [13.3472682, 52.4354864], [13.3484282, 52.4349714], [13.3498168, 52.4343545], [13.3499574, 52.4342936], [13.3500045, 52.4342733], [13.3501304, 52.4342187]]}"
way/29574126,secondary,track,Kamenzer Damm,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3627568, 52.4346842], [13.3629436, 52.4347109]]}"
way/29574131,secondary,track,Kamenzer Damm,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3639568, 52.4348647], [13.3641002, 52.4348899], [13.3645708, 52.4349675], [13.365406, 52.4351269], [13.365546, 52.4351578], [13.3656016, 52.4351701], [13.3658437, 52.435226], [13.3662395, 52.4353238], [13.3664116, 52.4353682], [13.3665384, 52.4354028], [13.3667016, 52.4354471], [13.36683, 52.4354839], [13.3668797, 52.4354977]]}"
way/29697408,tertiary,track,Schichauweg,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3882552, 52.398306], [13.3884202, 52.3983406], [13.3886864, 52.3983932], [13.3887308, 52.3984019], [13.3887887, 52.3984134], [13.3888469, 52.3984249], [13.3890055, 52.3984594]]}"
way/29979696,residential,no,Roedernallee,sett,"{""type"": ""LineString"", ""coordinates"": [[13.3479569, 52.5774346], [13.3480544, 52.5774424], [13.3480803, 52.5774445], [13.3482387, 52.5774572], [13.3490142, 52.5776874]]}"
way/30051049,primary,separate,Heerstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.1233266, 52.5284335], [13.1232844, 52.5284432], [13.1229239, 52.5285261]]}"
way/30084665,tertiary,lane,Fehlingstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4066067, 52.3985028], [13.4067481, 52.3985226]]}"
way/30084960,tertiary,track,Barnetstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4012093, 52.3945829], [13.4008953, 52.3947255], [13.4004606, 52.3949105], [13.4001515, 52.3950421], [13.3998758, 52.3951594]]}"
way/30148742,secondary,track,Teltower Damm,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2673987, 52.4089692], [13.2673865, 52.4088644], [13.2673822, 52.4088207], [13.2674172, 52.4085856]]}"
way/30189015,residential,lane,Siemensstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3345497, 52.5330133], [13.3340859, 52.5329689], [13.3334256, 52.5329053], [13.3334037, 52.5329032], [13.3326495, 52.5328305], [13.3320642, 52.5327743], [13.3319506, 52.5327677], [13.3318235, 52.5327604], [13.3316312, 52.5327674], [13.3312511, 52.5327962], [13.3311125, 52.5328058], [13.33076, 52.5328303]]}"
way/30216111,residential,no,Hunckemüllerweg,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2438982, 52.5435604], [13.2441172, 52.5434716], [13.2442056, 52.5434358], [13.2442619, 52.543413], [13.2445301, 52.5433043], [13.244649, 52.5432561]]}"
way/30243680,tertiary,track,Mühlenstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2776681, 52.431897], [13.277882, 52.4319526], [13.2779439, 52.4319687], [13.2784233, 52.4320932], [13.2786472, 52.4321514], [13.2788996, 52.432217], [13.2793241, 52.4323278], [13.2794447, 52.4323589], [13.2794913, 52.4323709], [13.2795631, 52.4323894], [13.2797075, 52.4324284]]}"
way/30709735,residential,separate,Hoeppnerstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3857705, 52.4715609], [13.3855349, 52.4715635]]}"
way/30711862,secondary,share_busway,Drakestraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2990473, 52.4408294], [13.2993507, 52.4405516], [13.2995388, 52.4403835], [13.2997851, 52.4401589], [13.2999943, 52.4399723], [13.3000735, 52.4399033], [13.3001138, 52.4398702], [13.3002107, 52.4397896]]}"
way/30861451,residential,opposite,Pasedagplatz,sett,"{""type"": ""LineString"", ""coordinates"": [[13.4610664, 52.5599667], [13.461121, 52.5600122], [13.4611557, 52.5600607]]}"
way/30885668,living_street,no,Hasenholzer Allee,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.5751122, 52.5431124], [13.5752118, 52.5431004], [13.5753002, 52.5430898], [13.5755918, 52.5430548], [13.5765021, 52.5429441], [13.5766367, 52.5429277], [13.5766757, 52.5430629], [13.576651, 52.5430659], [13.5757167, 52.5431809], [13.5756769, 52.5431859], [13.5755002, 52.5432076], [13.5752579, 52.5432374], [13.5751575, 52.5432498]]}"
way/30887473,living_street,no,Hasenholzer Allee,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.5748324, 52.5422801], [13.5749386, 52.5422675], [13.5749939, 52.542261], [13.575474, 52.5422044], [13.5763115, 52.5421005], [13.5764401, 52.5420846]]}"
way/30958679,secondary,track,Rathausstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3812892, 52.4409028], [13.3812998, 52.4408755], [13.3813434, 52.4407633], [13.3814672, 52.4404448], [13.3815822, 52.4401378], [13.3816776, 52.4395724]]}"
way/31002335,tertiary,track,Gutschmidtstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4475452, 52.4369598], [13.4477024, 52.4369595], [13.447778, 52.436957], [13.4478582, 52.4369577], [13.4489319, 52.4369715], [13.4496639, 52.4369765], [13.4498151, 52.4369766], [13.4500105, 52.4369717], [13.4501449, 52.4369626]]}"
way/31012744,secondary,lane,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.5837938, 52.4631169], [13.5837094, 52.463147], [13.5836595, 52.4631648], [13.5835906, 52.4631894]]}"
way/31050360,secondary,track,Groß-Berliner Damm,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.5351288, 52.4323415], [13.5350823, 52.4323704], [13.5350234, 52.4324069], [13.5349783, 52.4324348], [13.5344972, 52.4327331]]}"
way/31128993,residential,track,Lettberger Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.5165129, 52.4136257], [13.5162493, 52.4138631], [13.5158493, 52.414229], [13.5152556, 52.4147783], [13.5147661, 52.4152091], [13.5142195, 52.4156874], [13.5139419, 52.4159105], [13.5138943, 52.4159514], [13.513765, 52.4160627], [13.5133823, 52.4164067], [13.5130224, 52.4167293], [13.5121231, 52.4175176], [13.5114649, 52.4180798], [13.5114491, 52.4180938], [13.5112253, 52.4182915], [13.5111987, 52.418316], [13.5107893, 52.4186827], [13.5106268, 52.4190743], [13.5106013, 52.4191403], [13.5105853, 52.4191817], [13.5105603, 52.4192717]]}"
way/31236117,secondary,separate,Lankwitzer Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3326829, 52.4298112], [13.3326292, 52.4297978], [13.3315987, 52.4295409], [13.3313149, 52.4294701], [13.3309192, 52.4293714], [13.3307736, 52.4293351], [13.3299444, 52.4291284], [13.3298784, 52.4291119], [13.3297272, 52.4290742]]}"
